,id,Created at,Screen Name,Tweet Text
435,1321718024504823808,Thu Oct 29 07:38:28 +0000 2020,TristramWyatt,"RT @Otto_English: Nigel Farage has spent 4 years worshipping at the shrine of Donald Trump. He's sucked up to him, flown across the Atlanti…"
436,1321718024160923648,Thu Oct 29 07:38:27 +0000 2020,CoyMuller,Gov. Kristi Noem Leaves Event Unharmed After Man Brandishes Weapon https://t.co/H942zoHJZ9 via @BreitbartNews
437,1321718024093671424,Thu Oct 29 07:38:27 +0000 2020,JaneEHawkins2,"RT @kylegriffin1: Trump let Martha McSally speak for one minute. This is how he addressed her:

""Martha, just come up fast. Fast. Fast. Com…"
438,1321718023846244352,Thu Oct 29 07:38:27 +0000 2020,Zaratop2,"RT @JoeBiden: I believe in science.

Donald Trump doesn't.

It's that simple, folks."
439,1321718023728721920,Thu Oct 29 07:38:27 +0000 2020,_SmithDavid,"RT @SenSanders: If Trump could get $287 million of his debt canceled for his bogus real estate deals, please don't tell me we can't cancel…"
440,1321718023330418689,Thu Oct 29 07:38:27 +0000 2020,mcelhearn,"RT @NateSilver538: The Supreme Court rulings seem consistent with ""SCOTUS will break a tie for Trump so Dems had better hope it's out of th…"
441,1321718022663450626,Thu Oct 29 07:38:27 +0000 2020,mburg1333,RT @PRodSpeaks: @MarkMeadows I think the monumental embarrassment is how virtually everyone who works with Donald Trump comes away believin…
442,1321718022575398912,Thu Oct 29 07:38:27 +0000 2020,orangeorchards,RT @EveningStarNM: @GuardianUS Joe Biden will be able to reverse every one of Trump's Executive Orders on January 20. He could have the ord…
443,1321718022407532544,Thu Oct 29 07:38:27 +0000 2020,CasinoCharlieC,@TheRealADot22 @dbongino @Bluechip_95 Ya right so the emails have been authenticated by the fbi so do you still thi… https://t.co/7DhlIDs9PE
444,1321718022109720577,Thu Oct 29 07:38:27 +0000 2020,jen_8675309,@McKaylaRoseJ @Robbiem92289403 Why should #Hunter even be a topic? He isn’t up for election! I’m more interested in… https://t.co/PuCk1LRImb
445,1321718021753286656,Thu Oct 29 07:38:27 +0000 2020,TheFabledAesop,"RT @miffythegamer: Katie Hopkins: Another sewer rat off to America, desperate for the last stinky drippings from Donald Trump’s dirt box.…"
446,1321718021669429248,Thu Oct 29 07:38:27 +0000 2020,CharleneMGiles,"RT @joncoopertweets: In CNN's final poll of the election cycle, @JoeBiden leads Trump 54% to 42%. That’s great — but it means nothing unles…"
447,1321718021392601088,Thu Oct 29 07:38:27 +0000 2020,claire_Beletoil,"RT @SethAbramson: The president is a sick, sick man. There's something deeply wrong with him. Today at a rally in Arizona he made up a *fan…"
448,1321718021304537088,Thu Oct 29 07:38:27 +0000 2020,Paychecko,RT @tribelaw: Justice Kennedy’s retirement in good health is looking curiouser and curiouser with every new Deutschebank revelation from th…
449,1321718020989997056,Thu Oct 29 07:38:27 +0000 2020,AnaisSlay,@MikeRose2d @petelek1 @TheRightMelissa @realDonaldTrump @RSBNetwork We went back and forth and when I asked for pro… https://t.co/HBsZsyESjc
450,1321718020671229952,Thu Oct 29 07:38:27 +0000 2020,SmithVeritas,RT @RonLebow: @johncusack Trump will be unleashed but not unhinged because that presumes he was ever hinged. We have Six days to save our N…
451,1321718020146786304,Thu Oct 29 07:38:26 +0000 2020,inimeanie_,"RT @LyonnaLyu: HELLOOO. WE SAID A BLACK MAN WAS **LYNCHED** IN SACRAMENTO, THE CAPITOL OF “LIBERAL” BLUE CA! There were multiple white supr…"
452,1321718019400310784,Thu Oct 29 07:38:26 +0000 2020,antonelladiaz_3,"RT @MilesTaylorUSA: Reminder to those who haven’t yet voted: Trump wanted us to explore gassing, electrifying, and shooting migrants at the…"
453,1321718019362594817,Thu Oct 29 07:38:26 +0000 2020,Jgrass36,RT @jimsciutto: Breaking: Supreme Court allows counting of ballots in North Carolina received 9 days after election as long as ballots post…
454,1321718018704089088,Thu Oct 29 07:38:26 +0000 2020,patjf0,RT @VeBo1991: Congratulations Mr. President! Well deserved! 5th Nobel Peace Prize Nomination for President Trump ! At this point they shoul…
455,1321718017898799104,Thu Oct 29 07:38:26 +0000 2020,thecostoflivin2,RT @SethAbramson: As good an ad about Trump as I've seen. I hope you'll retweet it. https://t.co/G5e5L0HyRu
456,1321718017655558145,Thu Oct 29 07:38:26 +0000 2020,John43945,@DarshunKendrick @ghostwolfman Better... Even the Coyotes(animal) are happier with Trump being President.. The Coyo… https://t.co/v8gbvLR1wo
457,1321718017227587584,Thu Oct 29 07:38:26 +0000 2020,NumbZombieMom,"@DailyMail Farage can eat shit, he’s a dumb as Trump."
458,1321718017034608640,Thu Oct 29 07:38:26 +0000 2020,JeriPulido,"RT @ptjl: @SethAbramson's PROOFthePODCAST is a must-listen! Key topics so far: Trump &amp; Russia, China, Ukraine, COVID-19, Oct Surprises, Nov…"
459,1321718016556507137,Thu Oct 29 07:38:26 +0000 2020,mangotree_books,"RT @thespecialbka: @TomMcIlroy Now ask @GregHuntMP why he used our money to buy a “stockpile” of hydroxychloroquine, was it on the basis of…"
460,1321718016170725376,Thu Oct 29 07:38:26 +0000 2020,dounardbondo,"RT @jayobtv: EXCLUSIVE: @CBS12 interviews Laura Loomer, a right-wing activist and congressional candidate in @realDonaldTrump's home distri…"
461,1321718015805673477,Thu Oct 29 07:38:25 +0000 2020,HazelnutMocha20,RT @SethAbramson: As good an ad about Trump as I've seen. I hope you'll retweet it. https://t.co/G5e5L0HyRu
462,1321718015797374977,Thu Oct 29 07:38:25 +0000 2020,saahtine,"RT @KamalaHarris: Donald Trump and Republicans had a choice: Take charge of this virus and pass a relief bill, or push through a Supreme Co…"
463,1321718015558250498,Thu Oct 29 07:38:25 +0000 2020,UgoVolli,RT @elderofziyon: Want Peace in the Middle East? Vote for Trump! (Vic Rosenthal) https://t.co/iqpM13pXUx
464,1321718013855297537,Thu Oct 29 07:38:25 +0000 2020,Beingconscious3,RT @NateSilver538: I don't want to be too snarky but Trump needs to close a big polling deficit and this is the message on a day with 80k n…
465,1321718013700177920,Thu Oct 29 07:38:25 +0000 2020,bookMARKed94,"RT @carlson_ethan: Donald Trump is the opposite of Captain Moroni in every way:

- Moroni humbly asked Alma, the ""expert"" for advice. Trump…"
466,1321718013649809408,Thu Oct 29 07:38:25 +0000 2020,cpateltweet,RT @jilevin: Kayleigh McEnany's new volunteer role with the Trump campaign raises ethics questions https://t.co/9UUT9HlBwM
467,1321718013524148224,Thu Oct 29 07:38:25 +0000 2020,DeplorableHIP,RT @NoJokeOnlyTruth: @judielovesdan @Scaramucci I feel sorry for you Judie. Thinking that shows how programmed you are. You have no idea wh…
468,1321718013507198977,Thu Oct 29 07:38:25 +0000 2020,tuser5555,"RT @atrupar: Trump claims that Biden wants to ban weddings, graduations, and even Thanksgiving https://t.co/MBVGyHG0YG"
469,1321718013272313856,Thu Oct 29 07:38:25 +0000 2020,SeltzVan,@FINALLEVEL If Trump is elected again the US is DONE.
470,1321718013196963841,Thu Oct 29 07:38:25 +0000 2020,shazdanz,RT @tribelaw: Justice Kennedy’s retirement in good health is looking curiouser and curiouser with every new Deutschebank revelation from th…
471,1321718013133873152,Thu Oct 29 07:38:25 +0000 2020,nel_schroeder,RT @SenKamalaHarris: It’s unthinkable that Senate Republicans have left the American people hanging without passing additional COVID-19 rel…
472,1321718012869824512,Thu Oct 29 07:38:25 +0000 2020,outerspacemanII,"RT @JohnJHarwood: new CNN national likely-voter poll:

white men w/no college degree
Trump 68%, Biden 30%

everyone else
Biden 60%, Trump 3…"
473,1321718011699625989,Thu Oct 29 07:38:24 +0000 2020,grace48494151,"RT @JoeBiden: I believe in science.

Donald Trump doesn't.

It's that simple, folks."
474,1321718011573788673,Thu Oct 29 07:38:24 +0000 2020,darsuec,"RT @funder: Trump’s negligence killed people.

Vote Biden."
475,1321718010307088384,Thu Oct 29 07:38:24 +0000 2020,PeteTruthUSA,"BREAKING: @ICEunion endorses President @realDonaldTrump!

“In our opinion, the choice in this election is clear: we… https://t.co/ZLFRHTMuSP"
476,1321718009350758400,Thu Oct 29 07:38:24 +0000 2020,NYer4Trump,"RT @JackPosobiec: Trump NH Rally - Nov 7 2016 

Trump NH Rally - Oct 25 2020 https://t.co/POPAtG1Y4U"
477,1321718008864268288,Thu Oct 29 07:38:24 +0000 2020,PBRPLLC,@infogeekcat Is that legal? (Not that Trump Care’s about legality)!
478,1321718008465731584,Thu Oct 29 07:38:24 +0000 2020,Baaffuor,"RT @markhughesfilms: Seeing some “actually not voting is fine” takes, sorry but that’s a definite unfollow from me.
A quarter-million peopl…"
479,1321718007714979840,Thu Oct 29 07:38:24 +0000 2020,SpikeJo36236526,RT @zerosum24: 🚨🚨Breaking: F-16 fighter jet intercepts plane near President Trump event in Bullhead City
480,1321718006540455936,Thu Oct 29 07:38:23 +0000 2020,BelaBenanua,"RT @JoeBiden: I believe in science.

Donald Trump doesn't.

It's that simple, folks."
481,1321718006431535110,Thu Oct 29 07:38:23 +0000 2020,ReneMichael0106,@itsJeffTiedrich @realDonaldTrump ✋🏻 and that’s why I voted Biden Time for a change in this country Trump will leav… https://t.co/6Cl0Ik4I8F
482,1321718005399773184,Thu Oct 29 07:38:23 +0000 2020,galureth,"RT @JoeBiden: You can't make this up: Yesterday, the White House science office put out a statement listing ""ending the COVID-19 pandemic""…"
483,1321718004955123714,Thu Oct 29 07:38:23 +0000 2020,pascalgiovanni4,RT @nowthisnews: Watch this laid-off auto worker confront Donald Trump Jr. over his father’s broken promise that auto jobs would come back…
484,1321718004636418048,Thu Oct 29 07:38:23 +0000 2020,michattah,"RT @ArlanWasHere: “She’s pulling our leg and pulling a Trump card”

She sure is! Faith for President 2036🙌🏾 https://t.co/uCFEKW23z0"
485,1321718004145655809,Thu Oct 29 07:38:23 +0000 2020,openpodbaydoor_,"If Biden defeats Trump, does Trumpism still survive? https://t.co/TL4lt7K1JU via @msnbc"
486,1321718003759636480,Thu Oct 29 07:38:23 +0000 2020,plemons7,RT @TrueFactsStated: Just a thought but what if everyone votes and Trump is done and dusted by midnight on Tuesday?
487,1321718003722059776,Thu Oct 29 07:38:23 +0000 2020,Mystical_Mav,Trump will be assassinated.
488,1321718003675942912,Thu Oct 29 07:38:23 +0000 2020,pbtips,"RT @chipfranklin: Trump is crying like a little baby about Twitter trends again.

Let's give him something to cry about.

Comment and retwe…"
489,1321718003264880640,Thu Oct 29 07:38:22 +0000 2020,atcolk,"RT @carolecadwalla: I’m so glad @Nigel_Farage is here, supporting Trump, as this endgame plays out. Because America has investigated Trump.…"
490,1321718000656015360,Thu Oct 29 07:38:22 +0000 2020,EddieGuevara11,Trending #EddieGuevara11 #Emerfalen #TeamEmerfalen #Campania #WritingCommunity #ElClasico #Writer #FridayForFuture… https://t.co/MmClO5QiM6
491,1321718000563691521,Thu Oct 29 07:38:22 +0000 2020,carothersp,"RT @KamalaHarris: Donald Trump and Republicans had a choice: Take charge of this virus and pass a relief bill, or push through a Supreme Co…"
492,1321718000492314624,Thu Oct 29 07:38:22 +0000 2020,CharlotteRawl12,"Trump is a MONSTER ☠️☠️☠️☠️☠️☠️☠️
#TrumpLiesAmericansDie https://t.co/niaEevosr4"
493,1321718000047677441,Thu Oct 29 07:38:22 +0000 2020,sweetnonnie,"RT @mmpadellan: BREAKING: Tucker Carlson's very important documents were found by trump's friend from Paris, Jim, who was on his way to del…"
494,1321717999909302273,Thu Oct 29 07:38:22 +0000 2020,yvonnabonn,"RT @LyonnaLyu: HELLOOO. WE SAID A BLACK MAN WAS **LYNCHED** IN SACRAMENTO, THE CAPITOL OF “LIBERAL” BLUE CA! There were multiple white supr…"
495,1321717999775096832,Thu Oct 29 07:38:22 +0000 2020,PatriotSilent,"Biden and Trump to tangle in Tampa on Thursday

https://t.co/xHU5t0pO7X"
496,1321717999741489153,Thu Oct 29 07:38:22 +0000 2020,klassoff,"RT @NewsCorpse: @ProjectLincoln And look what they're up to now...

This 👇 is crime syndicate!

Fox News is taking RNC funds to prop up Tru…"
497,1321717999661973505,Thu Oct 29 07:38:22 +0000 2020,vorksprungmit,"RT @JaneRemain: I bet Johnson is bloody livid at the thought of his supposedly great mate Trump describing Mr Toad as ""the most powerful ma…"
498,1321717999129317376,Thu Oct 29 07:38:21 +0000 2020,laucatherinex,"@Addick67 I just wish British people would stop wishing they was American and getting involved ... 😂
I was more tal… https://t.co/BMSi1ZFrqi"
499,1321717998995017733,Thu Oct 29 07:38:21 +0000 2020,HealthCoach8,RT @DeAnna4Congress: Seems all the Dems are early voting... everyone voting for Trump should vote IN person on Nov 3rd to minimize any ‘fun…
500,1321717998571249664,Thu Oct 29 07:38:21 +0000 2020,Sukhdevsidhu3,Apology accepted. Sincerely appreciate that you can see the cruel man tRump is. Wish you had said something about M… https://t.co/R4udr72T7v
501,1321717998529388544,Thu Oct 29 07:38:21 +0000 2020,QueTee8964,RT @samuelmchu: “Is Biden going to reverse all US actions on China? No. Is Trump going to continue to be as vocal? Probably not. For years…
502,1321717998487568384,Thu Oct 29 07:38:21 +0000 2020,PeteTruthUSA,"LIVE: President Donald Trump in Goodyear, AZ #Arizona

Text VOTE to 88022 https://t.co/6FEkdEjxPe"
503,1321717998168739840,Thu Oct 29 07:38:21 +0000 2020,CappadoniaE,"RT @lorrainep_59: As of 10 minutes ago, I achieved my goal of helping 516 people in my community to register to vote while convincing 24 of…"
504,1321717997547986945,Thu Oct 29 07:38:21 +0000 2020,SBuschova,"@shane_gladstone According to trump, ‘he’s the most influential man in Europe.’"
505,1321717996969205760,Thu Oct 29 07:38:21 +0000 2020,rufusgwright,RT @SethAbramson: As good an ad about Trump as I've seen. I hope you'll retweet it. https://t.co/G5e5L0HyRu
506,1321717996759470080,Thu Oct 29 07:38:21 +0000 2020,KingofShirgar,"This is broadly correct, I think, but based on Target data I see NV being a surprise Trump win and CO has an outsid… https://t.co/q8SaKwwsGW"
507,1321717996633550849,Thu Oct 29 07:38:21 +0000 2020,Angela14777869,@RealCandaceO @HolUpNow How clever... it must be your Trump University education. https://t.co/axhgVIU5xs
508,1321717995622658048,Thu Oct 29 07:38:21 +0000 2020,tonygill3,"via @NYTimes
Only 60% of the time  https://t.co/VDftm5mHEP"
509,1321717994708324352,Thu Oct 29 07:38:20 +0000 2020,Isalifeone,"RT @freddyatton: @Amy_Siskind 💉🤡💊
𝗗𝗢𝗡'𝗦 𝗗𝗥𝗨𝗚 𝗗𝗘𝗔𝗟𝗘𝗥𝗦

• Have you noticed that Trump is surrounded by drug addicts

https://t.co/EKYmRqcV1Y"
510,1321717993961791488,Thu Oct 29 07:38:20 +0000 2020,maadhunni,RT @lover_obi: TRUMP’S WALL OF LIES! https://t.co/GJFnV9liBE
511,1321717993097859072,Thu Oct 29 07:38:20 +0000 2020,luminaire77,@Acosta You have the strength of righteousness on your side.  As hard as it must be to mingle with the Trump Cov-id… https://t.co/3MggrAkdSv
512,1321717992938442753,Thu Oct 29 07:38:20 +0000 2020,Seeingeagle12,@Nedsfeed @JoeBiden Because no other president has got it... these rest wore their mask in public. And many of the… https://t.co/vcoX9mUF9g
513,1321717991780814848,Thu Oct 29 07:38:20 +0000 2020,FoxMccl54967151,"@realDonaldTrump https://t.co/HSzJMscuJF

People forget that Biden ticked off a major nuclear power

I support your… https://t.co/WlasLklxjZ"
514,1321717991734759425,Thu Oct 29 07:38:20 +0000 2020,donellefranklin,RT @Otter7772: @PressSec You know what people hate most about Washington? Trump and every one of his enablers. https://t.co/a8badCuJt6
515,1321717991491469312,Thu Oct 29 07:38:20 +0000 2020,60Sparkle,"RT @SenSanders: If Trump could get $287 million of his debt canceled for his bogus real estate deals, please don't tell me we can't cancel…"
516,1321717990489030656,Thu Oct 29 07:38:19 +0000 2020,Iamtheoberry1,"RT @Andrew_Adonis: The most important thing that will happen in British politics this year is next Tuesday’s American election

The end of…"
517,1321717989713084416,Thu Oct 29 07:38:19 +0000 2020,JLazz3,"RT @hodgetwins: Trump asked why the Biden Corruption story wasn't trending. RT this if you're wondering the same. 

 @realDonaldTrump @Dona…"
518,1321717989394292736,Thu Oct 29 07:38:19 +0000 2020,AruizuCwik,RT @dpakman: Here's a Trump voter who emailed me https://t.co/fErTVAIAXP
519,1321717988597276672,Thu Oct 29 07:38:19 +0000 2020,margih99,RT @SethAbramson: As good an ad about Trump as I've seen. I hope you'll retweet it. https://t.co/G5e5L0HyRu
520,1321717988370784256,Thu Oct 29 07:38:19 +0000 2020,oshunsbitch,"@notcapnamerica besides shorty in the black , lil baby with the red was irritating me defending Trump , she is a co… https://t.co/mG8d6mRtJI"
521,1321717987326525441,Thu Oct 29 07:38:19 +0000 2020,kay_lechi,"RT @saleh_dogara: @john_danfulani @NOIweala It's Not Always As You Think, It's Not About Trump, It's About American Policy And Interest, Br…"
522,1321717986638598144,Thu Oct 29 07:38:19 +0000 2020,iiamthere4iisee,"RT @shannonrwatts: Donald Trump waxing poetic about Joe Biden’s murder if he’s elected: “Three weeks and Joe's shot. Let’s go Kamala.”

Pol…"
523,1321717986273579008,Thu Oct 29 07:38:18 +0000 2020,soullltana,"RT @LyonnaLyu: HELLOOO. WE SAID A BLACK MAN WAS **LYNCHED** IN SACRAMENTO, THE CAPITOL OF “LIBERAL” BLUE CA! There were multiple white supr…"
524,1321717986244243456,Thu Oct 29 07:38:18 +0000 2020,zoravik,".@MariManoogian, state rep for Michigan, makes a good case for why Armenians should NOT vote for the Trump-Pence ti… https://t.co/8JUgfJ84iw"
525,1321717985325756416,Thu Oct 29 07:38:18 +0000 2020,carnold39,"RT @MeidasTouch: We need 3,000 retweets on this by 11 AM Thursday: we are only 24.8K followers away from hitting HALF A MILLION FOLLOWERS.…"
526,1321717985212510209,Thu Oct 29 07:38:18 +0000 2020,dydda2011,@Catmart87827407 @NoMoreTrump14 @thealexroa @murray_nyc @realDonaldTrump @DonnaShalala Trump owes China money.
527,1321717985116069888,Thu Oct 29 07:38:18 +0000 2020,TRussel62727938,RT @Acosta: This happens at just about every Trump rally. I’ve covered five presidential campaigns... long enough to know this isn’t normal…
528,1321717984663015432,Thu Oct 29 07:38:18 +0000 2020,govenbin,RT @APMiddleEast: Watching and waiting: Top officials in Iran say the upcoming U.S. election doesn't matter but many Iranians believe the o…
529,1321717984381956098,Thu Oct 29 07:38:18 +0000 2020,JYLaven,"RT @JoeBiden: I believe in science.

Donald Trump doesn't.

It's that simple, folks."
530,1321717984306614272,Thu Oct 29 07:38:18 +0000 2020,iluvleafs,"RT @robreiner: Trump wants US to believe he’s succeeded in crushing the virus. He also wants us to believe he’s not a Racist, a Criminal, a…"
531,1321717983538900992,Thu Oct 29 07:38:18 +0000 2020,tremor38,RT @WalshFreedom: EVERY Trump supporter will believe this. All of this. I know because I’ve already heard from hundreds of them.
532,1321717983241216000,Thu Oct 29 07:38:18 +0000 2020,SamuelLasker,"@DNy1818 @BarackObama The last idiot Democrats and their Presidential candidate
for 2021 Shmoe Joe needs,is Barack… https://t.co/GAYnJ2bCKK"
533,1321717983178207232,Thu Oct 29 07:38:18 +0000 2020,este_ludo,"RT @LyonnaLyu: HELLOOO. WE SAID A BLACK MAN WAS **LYNCHED** IN SACRAMENTO, THE CAPITOL OF “LIBERAL” BLUE CA! There were multiple white supr…"
534,1321717982876356608,Thu Oct 29 07:38:18 +0000 2020,superwoman428,RT @Acosta: This happens at just about every Trump rally. I’ve covered five presidential campaigns... long enough to know this isn’t normal…
535,1321717982461087744,Thu Oct 29 07:38:18 +0000 2020,Griff4Pat,RT @Mominsweats: @kylegriffin1 Is the forgiveness of debt due to who Trump does business with/launders money for?
536,1321717982326935552,Thu Oct 29 07:38:17 +0000 2020,kathryannmi,RT @DearAuntCrabby: Trump's Reality https://t.co/xHZn5Ac9gV
537,1321717982196834304,Thu Oct 29 07:38:17 +0000 2020,OriginalLoz,@darinnstacy New head of FBI if Trump gets re-elected
538,1321717982138003457,Thu Oct 29 07:38:17 +0000 2020,Isabella____xo,RT @TylerFunke: donald duck &gt; donald trump
539,1321717981794152450,Thu Oct 29 07:38:17 +0000 2020,rozd74,"RT @SholaMos1: Nigel Farage endorses #Trump as 'leader of the free world' while Trump calls him 'the most powerful man in Europe'.

Two del…"
540,1321717981097971713,Thu Oct 29 07:38:17 +0000 2020,Alababoy1,We deal on quality commercial kitchen equipment. Call or whatsapp Alababoy 08097918381 for order and delivery natio… https://t.co/lbFYgdo2lD
541,1321717981077032966,Thu Oct 29 07:38:17 +0000 2020,madpoke19,"RT @RVAT2020: NEW AD: Trump Administration Officials for Biden.

Never before have high-ranking staffers of an incumbent president opposed…"
542,1321717980925931520,Thu Oct 29 07:38:17 +0000 2020,GoGoGoing,"RT @SethAbramson: If the Supreme Court throws out votes properly postmarked by election day, I don't know what's going to happen to this co…"
543,1321717980586266624,Thu Oct 29 07:38:17 +0000 2020,mycarlisle,RT @jimsciutto: Breaking: Supreme Court allows counting of ballots in North Carolina received 9 days after election as long as ballots post…
544,1321717980342923264,Thu Oct 29 07:38:17 +0000 2020,FU_Fundemental,"RT @realDonaldTrump: Volunteer to be a Trump Election Poll Watcher. Sign up today! #MAGA 
https://t.co/3AnrRUPTtZ"
545,1321717980321832961,Thu Oct 29 07:38:17 +0000 2020,ANGRYOLDBEAR,"RT @brhodes: In Trump’s America, raising tax rates for the wealthy and corporations is an imprisonable offense."
546,1321717979965460480,Thu Oct 29 07:38:17 +0000 2020,NickieM2008,@guardian Hmmmm 🤔 Suspicion how it is Australia pushing for Brexit and Trump presidency.  Anyone would think this w… https://t.co/mEsZes23om
547,1321717979843874816,Thu Oct 29 07:38:17 +0000 2020,frankstengel,TRUMP 2020 - COVID AND HYPOTHERMIA https://t.co/DBiglFobao
548,1321717979378143232,Thu Oct 29 07:38:17 +0000 2020,Deemahn2,"RT @ShannyGasm: Sure sex is great, but have you ever voted trump out of office?"
549,1321717979311083520,Thu Oct 29 07:38:17 +0000 2020,brandythomas100,@ForRfb @BelkissObadia I didn't even know they were putting these people on buses on top of shoving them together d… https://t.co/kislCWERuS
550,1321717978921115648,Thu Oct 29 07:38:17 +0000 2020,Nasreen_Onward,"RT @CAPAction: Daily U.S. coronavirus cases are projected to double over the next few weeks.

Trump's chaos has a terrible price. https://t…"
551,1321717978866585600,Thu Oct 29 07:38:17 +0000 2020,KentGlorydog1,"RT @GunnelsWarren: The real looting in America is the Walton family becoming $53 billion richer during a pandemic, while cutting the pay an…"
552,1321717978388439040,Thu Oct 29 07:38:17 +0000 2020,MJMusicEars,"RT @Acosta: At Trump rally in Phoenix area, I was told by a supporter of the president to “get the hell out of our country.” Tell that to m…"
553,1321717977356619776,Thu Oct 29 07:38:16 +0000 2020,susikabusi,RT @ECOWARRIORSS: As wildfires and hurricanes devastate America fueled by fossil fuel global warming trees are last back up against total d…
554,1321717977025314816,Thu Oct 29 07:38:16 +0000 2020,bmance1,"@realDonaldTrump If you vote for Trump, your kids will not be safe. Your family and friends will not be safe. You w… https://t.co/ifMQVdt0b7"
555,1321717976886890496,Thu Oct 29 07:38:16 +0000 2020,Sapiendo2,RT @AngelliAngelo: @kylegriffin1 @prosperi_gloria Farage is another Russian asset pushing to weaken the EU - in case you’re wondering why t…
556,1321717976194813952,Thu Oct 29 07:38:16 +0000 2020,Thoughts0n_Love,"RT @MannyMua733: daily reminder to vote
and 👏🏻 not 👏🏻 for 👏🏻 trump 👏🏻"
557,1321717975590662145,Thu Oct 29 07:38:16 +0000 2020,karenrenew,"@donlemon Yes, Trump keeps saying “we’re rounding the curve” but he’s had his turn signal on for the last 4 years!"
558,1321717975037190149,Thu Oct 29 07:38:16 +0000 2020,964_Richard,"@Andrew_Adonis Is there another name for a 'kept man'?  First Aaron Banks, now Trump."
559,1321717974902988802,Thu Oct 29 07:38:16 +0000 2020,MemeBurk,RT @Bost0nPatriot: @GwenieB66 @kylegriffin1 And what Trump said to Justice Kennedy that stopped him in his tracks that day at the White Hou…
560,1321717974554664962,Thu Oct 29 07:38:16 +0000 2020,Chris_Murray48,"RT @DiscoTempoJazz: @omaha_scanner Apparently Trump had his rally in the Yukon, 15 miles away from the parking lot?"
561,1321717974424694785,Thu Oct 29 07:38:16 +0000 2020,caitlynn_skyee,"RT @LyonnaLyu: HELLOOO. WE SAID A BLACK MAN WAS **LYNCHED** IN SACRAMENTO, THE CAPITOL OF “LIBERAL” BLUE CA! There were multiple white supr…"
562,1321717974055718912,Thu Oct 29 07:38:16 +0000 2020,TheHappyWaiter,"RT @voxdotcom: ""If there’s any family that should sit out attacking others for alleged corruption, it’s the Trumps,"" writes @atrupar.
https…"
563,1321717973879607298,Thu Oct 29 07:38:15 +0000 2020,chanet_zac,@thetimes “Spun attention from the surging pandemic” what do you want Trump to do besides making sure PPE is availa… https://t.co/IhhMAcTo2m
564,1321717973447544835,Thu Oct 29 07:38:15 +0000 2020,jayce_bryson,@mikepea45995276 @TimothyADecker1 @JosephJFlynn1 @Aramaic1989 Trump is enabling certain people the opportunity to c… https://t.co/ao5GRnbPWc
565,1321717973384523776,Thu Oct 29 07:38:15 +0000 2020,DrDebRG,"RT @TheLastWord: .@RepKatiePorter, who wasn’t declared the winner in her race for nine days after the 2018 election, joins @Lawrence to dis…"
566,1321717972998803457,Thu Oct 29 07:38:15 +0000 2020,dr_strangerman,"Woke up to trump, farage and Hopkins trending. Unfortunately all still alive."
567,1321717972726108160,Thu Oct 29 07:38:15 +0000 2020,_DebiLee,RT @JoeBiden: It’s simple: Donald Trump thinks health care is a privilege. I think it is your right.
568,1321717970985492482,Thu Oct 29 07:38:15 +0000 2020,KimRick31years,RT @KamVTV: The Biden Harris Bus tour stop couldn’t do their interviews because the car horns were too loud. Beto was there and isn’t happy…
